model,dataset,topic_id,doc_id,doc_text_short
C-Top2Vec,Wiki_clean_text_v2,17,2821,פרס ברנשטיין פרס ספרותי שנתי המוענק ליוצרים צעירים בתחומי השירה הספרות והמחזאות כספי הפרס נובעים מעזבונו מרדכי ברנשטיין שהוריש כספו להקמת קרן שמו לעידוד יוצרים בראשית דרכם הפרס מוענק החל משנת ליוצרים בשלוש קטגוריות נבחרות רומן עברי מקורי מחולק בכל שנה הפרס בשנת עמד סך עיון עברי מקורי מחולק בכל שנה הפרס בשנת עמד סך נוער עברי מקורי מחולק בכל שנה הפרס בשנת עמד סך בשנים קודמות הוענק הפרס לקטגוריות אחר
C-Top2Vec,Wiki_clean_text_v2,18,1361,טקסט מפת אקוטן המקורית מוצגת לראווה בגלריית ארץ הקודש במוזיאון מפגשי הציוויליזציות בדובאי המפה המקורית שהופקה בניהולו הקרטוגרף פייר אקוטן לקוחה מאוגדן המפות המלכותי תיאור מצרים המכיל אוסף תצפיות ומחקרים שנעשו במצרים ובארץ הקודש במהלך מסע הצבא הצרפתי בהוראתו הישירה נפוליאון פיקסלים מפת אקוטן המקורית מוצגת לראווה בגלריית ארץ הקודש במוזיאון מפגשי הציוויליזציות בדובאי המפה המקורית שהופקה בניהולו הקרטו
C-Top2Vec,Wiki_clean_text_v2,18,4068,טקסט מפגינים ביום האדמה בשנת אוסף דן הדני הספרייה הלאומית מפגינים ביום האדמה בשנת אוסף דן הדני הספרייה הלאומית טקסט מפגינים ביום האדמה בשנת אוסף דן הדני הספרייה הלאומית מפגינים ביום האדמה בשנת אוסף דן הדני הספרייה הלאומית טקסט מפגינים בסח'נין ביום האדמה בשנת אפי שריר אוסף דן הדני הספרייה הלאומית מפגינים בסח'נין ביום האדמה בשנת אפי שריר אוסף דן הדני הספרייה הלאומית אנדרטה להרוגי יום האדמה בשנת בבית
C-Top2Vec,Wiki_clean_text_v2,18,4865,טקסט רחבת המסדרים בבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית רחבת המסדרים בבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית טקסט מבנה הבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית מבנה הבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית טקסט אימוני צוערים בבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית צוערים בבסיס בעת הקמתו בוריס כרמי אוסף מיתר הספרייה הלאומית בית הספר ל
C-Top2Vec,Wiki_clean_text_v2,19,1879,עיצורים מסודקים עיצורים סותמים ריאתיים שבמהלך הגייתם זרם האוויר מווסת באמצעות פיקת הגרון ולא באמצעות הריאות עיצורים מסודקים לרוב גרסאות ריאתיות עיצורים סותמים אטומים עיצורים חוככים אטומים העיצור המסודק הנפוץ ביותר הווילוני ניתן להבחין בכמה שלבים בהגיית העיצורים המסודקים בשלב הראשון יורדת פיקת הגרון ומאפשרת לאוויר לחדור לחלל הפה בשלב השני נסתם בסיס החיתוך בשלב השלישי עולה פיקת הגרון ויוצרת לחץ בתוך
C-Top2Vec,Wiki_clean_text_v2,19,3185,עיצורים ים עיצורים הנחתכים בשפתיים בנוסף לבסיס החיתוך הראשי שלהם כך שבעת הגיית העיצור מכווצות השפתיים המשופתתים נפוצים בשפות הקווקזיות הצפון מערביות כצ'רקסית ואבחזית ובשפות ממשפחת השפות אתבסקה שבצפון אמריקה באלפבית הפונטי הבינלאומי מסומנים העיצורים המשופתתים באמצעות רישום סימן מוקטן ל האות לדוגמה הגרסה המשופתתת כדי לבטא העיצור נדרש לבטא הצלילים בו זמנית באנגלית הצליל הקרוב לעיצור וילוני משופתת סות
C-Top2Vec,Wiki_clean_text_v2,19,1269,להלן רשימה מגוון העיצורים המוכרים ידי האלפבית הפונטי הבינלאומי ישנם עיצורים נבדלים מזה עיצור בעל בסיס חיתוך ואופן חיתוך ובעיצורים סותמים חוככים ומחוככים הבחנה בין עיצורים קוליים לעיצורים אטומים בטבלה וברשימות המצויות בערך העיצורים ממוינים לשלוש קטגוריות בסיס חיתוך אופן חיתוך וקוליות כאשר מופיעים בטבלה שני עיצורים באותה משבצת העיצור ה י אטום והימני קולי במשבצות הלבנות הריקות מצויים עיצורים שאין סימ
C-Top2Vec,Wiki_clean_text_v2,20,592,שבירת הכלים מושג יסודי בקבלה מעשה בריאת העולמות וכלל סידורם מעליון לתחתון לפי דרגות התכונות האלוהיות המכונות ספירות תוך הפיכת עולם האצילות שבו אירע לדרגה העליונה בארבעת עולמות היסוד הרוחניים כיסוד הנדרש והמחויב להשתלשלות בריאת העולם הגשמי המושג הופיע לראשונה אצל האר בעולם האצילות הנקרא נקודים לפי הסדר עקודים נקודים ברודים שרה יסוד הספירות בתוהו באור סוף בסתירה קיומית שבה ספירה אור נפרד הפורץ וממלא
C-Top2Vec,Wiki_clean_text_v2,20,3237,צלם אלוהים ביטוי ומושג תאולוגי שמשמעותו המקובלת כיום שהאדם נבדל משאר היצורים החיים משום שטבועה בו מעלה אלוהית אשר מקנה זכויות מיוחדות וקובעת עבורו סטנדרטים התנהגות מקור בספר בראשית מתואר שהאדם נברא בצלמו האלוהים המקור למושג צלם אלוהים בספר בראשית מתואר שהאדם הראשון נברא בצלמו וכדמותו האלוהים במקרא משמעותן המילים צלם דמות מראה חיצוני ראו למשל ים מו תו מו בראשית מו יה ין אול יחזקאל הביטויים צלם דמות
C-Top2Vec,Wiki_clean_text_v2,20,3246,אורות התשובה ספרו הרב אברהם יצחק הכהן קוק נושא התשובה הספר נערך ידי בנו הראי הרב צבי יהודה הכהן קוק מתוך רשימותיו אביו למעט שלושת הפרקים הראשונים שהרב קוק בעצמו כתב כסדרם הרב קוק מתאר נושא התשובה כחלק עיקרי בהגותו המקורית בהקדמה לספר הובאו דבריו התלבטותו בנושא הכתיבה התשובה כאשר מצד אחד דוחפת חשיבות הנושא ומאידך חושש מפני עיסוק בנושא כה מרומם הרב קוק ראה חשיבות רבה בלימוד הספר ואמר עליו אורות התשו
C-Top2Vec,Wiki_clean_text_v2,21,3230,אליבי בלטינית תרגום במקום אחר טענת במקום אחר הייתי טענת הגנה במשפט הפלילי הנאשם המשתמש בטענה מנסה להוכיח שהוא שהה במקום הפשע בעת התרחשותו ולכן יכול לבצע העבירה במשפט הישראלי נאשם המשתמש בטענת במקום אחר הייתי כנגד כתב האישום התלוי ועומד נגדו חייב להעלותה מיד בפתיחת משפטו כבר בשלב התשובה לאישום ולא להמתין לתום פרשת התביעה נאשם טען טענה בשלב התשובה לאישום יהיה רשאי להביא ראיות מאוחר כדי להוכיח טענתו 
C-Top2Vec,Wiki_clean_text_v2,21,4067,בעלי דין הצדדים למשפט המתנהל בבית משפט בבית דין זהות בעלי הדין בעלי הדין יכולים אנשים בשר ודם ויכולים תאגיד דהיינו חברה בערבון מוגבל שותפות לסוגיה השונים עמותה אגודה עות'מאנית מדינת ישראל וכל רשות מרשויותיה גוף אחר שאינו מאוגד כדין אינו יכול בעל דין לדוגמה משה כהן בעלים חברה בשם משה יזמות וחשמל בע המפעילה חנות בשם משה מוצרי חשמל אדם שסיפק לחנות מוצרים ולא קיבל תמורתם יכול לתבוע משה יזמות וחשמל בע 
C-Top2Vec,Wiki_clean_text_v2,21,4638,דיון אזרחי מכונה סדר דין אזרחי הליך אזרחי מכלול הדינים המסדירים האופן בו מתנהל ההליך פרוצדורה המשפט האזרחי הליכים אזרחיים מתחילים לרוב הגשת כתב טענות ועשויים להימשך לאחר שלב הערעור לעומת סדר הדין הפלילי מסדיר ההליכים בהם המדינה לרוב הפותחת ההליך נגד האזרח וזאת עקב עילה פלילית אזרחית בישראל דבר החקיקה העיקרי המסדיר סדר הדין האזרחי תקנות סדר הדין האזרחי תשע שאותן התקינה שרת המשפטים איילת שקד לפי הסמ
C-Top2Vec,Wiki_clean_text_v2,22,1604,בלבואה שמו המטבע הרשמי פנמה שמו ניתן לכבוד וסקו נונייס דה בלבואה מגלה הארצות קונקיסטאדור הספרדי לפי תקן סימנו הבלבואה מוצמד לדולר האמריקאי בשער חליפין מאז וניתן להמרה ביחס בכל עת בפנמה הבלבואה מתחלק סנטיסמוס למטבעות סנטיסמו משקל ממדים והרכב מתכות כשל מקביליהם בארצות הברית הפני הניקל הדיים הקוורטר וחצי הדולר בהתאמה
